,indice,page_number,line_number,text,text_type,speaker,time_added
1446,3989,153,20,Fair enough.  Do you know one way or the other whether any of the replacement brakes that Allen used contained asbestos?,q,MR. CARON,start_chat
1447,3992,153,23,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1448,3993,153,24,"I have no idea.  I never seen the boxes.  Like I said, all the parts were laid out.  All the springs were laid out.  That was it.",a,THE WITNESS,start_question
1449,3998,154,4,Did Allen ever wear a mask when he was doing brake work on cars?,q,MR. CARON,start_answer
1450,4000,154,6,I've never seen him.,a,THE WITNESS,start_chat
1451,4001,154,7,That's all I have.  Thank you.,side_chat,MR. CARON,symbols
1452,4003,154,9,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1453,4006,154,12,"Mr. Finn, one other question I forgot to ask.  I understand that with respect to the Hobart pizza ovens, you do not recall the dates which you observed Mr. Seidman working on them. Do you recall the number of times you saw Mr. Seidman working on Hobart pizza ovens?",q,MR. THOMEN,start_answer
1454,4012,154,18,"Quite a few times.  I can't specifically say, but quite a few times.",a,THE WITNESS,start_question
1455,4014,154,20,Okay.  Are you able to give an approximation?,q,MR. THOMEN,start_answer
1456,4016,154,22,"No, I couldn't do that, no.",a,THE WITNESS,start_chat
1457,4017,154,23,Okay.  Thank you.,side_chat,MR. THOMEN,start_chat
1458,4018,154,24,Thank you.,side_chat,THE WITNESS,start_chat
1459,4020,155,1,Do we have folks on the phone that are going to have questions?,side_chat,MR. ZAMALOFF,start_chat
1460,4022,155,3,This is Paul Dwyer.  I have a couple of questions.,side_chat,MR. DWYER,symbols
1461,4024,155,5,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1462,4027,155,8,My name is Paul Dwyer.  I represent Sterling Fluid Systems.  I have a couple of questions for you.  Do you recall Allen Seidman maintaining or repairing a pump?,q,MR. DWYER,start_answer
1463,4031,155,12,"No, I don't.",a,THE WITNESS,start_question
1464,4032,155,13,All right.  Do you ever recall him installing a pump?,q,MR. DWYER,start_answer
1465,4034,155,15,"No, I don't.",a,THE WITNESS,start_chat
1466,4035,155,16,I have no further questions.  Thank you.,side_chat,MR. DWYER,start_chat
1467,4037,155,18,Anyone else on the phone?,side_chat,MR. CHRABASZCZ,start_chat
1468,4039,155,20,"Yes, this is Christopher Sanetti.  I have some questions.",side_chat,MR. SANETTI,symbols
1469,4041,155,22,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1470,4045,156,1,"Mr. Finn, can you hear me okay?",q,MR. SANETTI,start_answer
1471,4046,156,2,"Yes, sir.",a,THE WITNESS,start_question
1472,4047,156,3,"Okay.  You testified a little while ago that while working at Purchase Street, you heard the name New England Insulation along with another company; do you recall that?",q,MR. SANETTI,start_answer
1473,4051,156,7,"Yes, I do.",a,THE WITNESS,start_question
1474,4052,156,8,Okay.  Do you have an understanding as to what business New England Insulation was in?,q,MR. SANETTI,start_answer
1475,4054,156,10,"No, I don't.  At that time, no, I didn't.",a,THE WITNESS,start_question
1476,4056,156,12,"Okay.  I'm sorry, what was that?",q,MR. SANETTI,start_answer
1477,4057,156,13,"No, I don't.",a,THE WITNESS,start_question
1478,4058,156,14,"Okay.  So is it fair to say you don't know if they manufactured products, sold products, or were a contractor, or have any distinction there?",q,MR. SANETTI,start_answer
1479,4062,156,18,"No, I don't.",a,THE WITNESS,start_question
1480,4063,156,19,"Okay.  And just to clarify, is it true that you only recalled hearing that name, New England Insulation, while working at Purchase Street and not after the move to Chelsea?",q,MR. SANETTI,start_chat
1481,4067,156,23,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1482,4068,156,24,Only at Purchase Street.,a,THE WITNESS,start_question
1483,4070,157,1,"Okay.  Do you know what, if any, relationship the Seidman company had with New England Insulation?",q,MR. SANETTI,start_answer
1484,4073,157,4,"I have no idea, no.",a,THE WITNESS,start_question
1485,4074,157,5,Okay.  Do you recall who mentioned New England Insulation?,q,MR. SANETTI,start_answer
1486,4076,157,7,I would believe it was Allen.,a,THE WITNESS,start_question
1487,4077,157,8,"I'm sorry, there was a beep there. Can you repeat that answer?",q,MR. SANETTI,start_answer
1488,4079,157,10,I believe I heard it from Allen.,a,THE WITNESS,start_question
1489,4080,157,11,Okay.  Do you recall seeing New England Insulation's name on any documents at Purchase Street?,q,MR. SANETTI,start_answer
1490,4083,157,14,Not at all.  I know Allen said he bought the insulation from New England Insulation.,a,THE WITNESS,start_question
1491,4086,157,17,Okay.  And do you have any other knowledge specifically about what insulation Allen was referring to that the company got from New England Insulation?,q,MR. SANETTI,start_answer
1492,4090,157,21,"No.  At that time, no.",a,THE WITNESS,start_question
1493,4091,157,22,"Okay.  You say not at that time.  As you sit here today, do you have more information about that?",q,MR. SANETTI,start_answer
1494,4095,158,1,"No, that was quite a long time ago.",a,THE WITNESS,start_question
1495,4096,158,2,"Okay.  While working at Purchase Street, did you see the New England Insulation name on any products?",q,MR. SANETTI,start_answer
1496,4099,158,5,"No, I didn't.",a,THE WITNESS,start_chat
1497,4100,158,6,"Sir, those are all my questions.  Thank you very much.",side_chat,MR. SANETTI,start_chat
1498,4102,158,8,Thank you.,side_chat,THE WITNESS,start_chat
1499,4103,158,9,Anybody else on the phone?,side_chat,MR. CHRABASZCZ,start_chat
1500,4105,158,11,"Yes, I have a few questions.",side_chat,MR. DRAGGA,symbols
1501,4107,158,13,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1502,4110,158,16,"My name is Anthony Dragga.  I just have a few questions regarding the safety gloves that you testified about a little while ago, Mr. Finn. What sorts of tasks did you do in which you wore gloves?",q,MR. DRAGGA,start_answer
1503,4116,158,22,Welding.,a,THE WITNESS,start_question
1504,4117,158,23,Okay.  And what did these gloves look like?,q,MR. DRAGGA,start_answer
1505,4120,159,1,They were gray.  They were padded gray gloves.,a,THE WITNESS,start_question
1506,4122,159,3,"Padded gray gloves, okay.  Were they all sort of one texture, or do you recall if they had more than one texture?",q,MR. DRAGGA,start_chat
1507,4125,159,6,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1508,4126,159,7,It was all one texture.,a,THE WITNESS,start_question
1509,4127,159,8,All one texture.  How far up the arm did they go?,q,MR. DRAGGA,start_answer
1510,4129,159,10,They went above your wrist probably about 4 or 5 inches.,a,THE WITNESS,start_question
1511,4131,159,12,Okay.  Were they lined?,q,MR. DRAGGA,start_answer
1512,4132,159,13,"With sort of like a white cloth, yes.",a,THE WITNESS,start_question
1513,4133,159,14,So is that a different material than what was on the outside of the glove?,q,MR. DRAGGA,start_answer
1514,4135,159,16,"Yes, it was.",a,THE WITNESS,start_question
1515,4136,159,17,And you said it was white?,q,MR. DRAGGA,start_answer
1516,4137,159,18,It was grayish.,a,THE WITNESS,start_question
1517,4138,159,19,I'm asking about the lining now.,q,MR. DRAGGA,start_answer
1518,4139,159,20,"Oh, the lining was whitish, yes.",a,THE WITNESS,start_question
1519,4140,159,21,And was it a different texture than what was on the outside of the glove?,q,MR. DRAGGA,start_answer
1520,4142,159,23,"Yes, it was.",a,THE WITNESS,start_question
1521,4143,159,24,And did the gloves have a separate cuff to them?,q,MR. DRAGGA,start_answer
1522,4146,160,2,As far as like the liner?,a,THE WITNESS,start_question
1523,4147,160,3,Yes.,q,MR. DRAGGA,start_answer
1524,4148,160,4,"Yes.  There was an inner liner, and then there was the outside.",a,THE WITNESS,start_question
1525,4150,160,6,Did the inner liner extend beyond the 4 to 5 inches above the wrist that you just testified about?,q,MR. DRAGGA,start_answer
1526,4153,160,9,I believe it was even with the top.,a,THE WITNESS,start_question
1527,4154,160,10,"About even with the top, okay.  How was the lining attached to the glove itself?",q,MR. DRAGGA,start_answer
1528,4156,160,12,I believe it was sewn in there.,a,THE WITNESS,start_question
1529,4157,160,13,Okay.  Was the glove reversible?,q,MR. DRAGGA,start_answer
1530,4158,160,14,No.,a,THE WITNESS,start_question
1531,4159,160,15,"What I mean by that, could it be worn on either the left or the right hand?",q,MR. DRAGGA,start_chat
1532,4161,160,17,I think he understood the question.,side_chat,MR. CHRABASZCZ,start_question
1533,4163,160,19,Okay.  Was the glove stiff or cumbersome to use?,q,MR. DRAGGA,start_answer
1534,4165,160,21,"If you were welding, yes.",a,THE WITNESS,start_question
1535,4166,160,22,Did it have any snaps or straps or buckles to it?,q,MR. DRAGGA,start_answer
1536,4168,160,24,No.,a,THE WITNESS,start_question
1537,4170,161,1,Approximately how many of these pairs of gloves do you recall seeing around the shop?,q,MR. DRAGGA,start_answer
1538,4172,161,3,Quite a few pairs over the years. There was three other people or two other people using the same type of gloves.,a,THE WITNESS,start_question
1539,4175,161,6,"Did you each have your own pair of gloves, or were they just the shop's?",q,MR. DRAGGA,start_answer
1540,4177,161,8,"No, we each had our own.",a,THE WITNESS,start_question
1541,4178,161,9,Did you ever see Mr. Seidman use the gloves?,q,MR. DRAGGA,start_answer
1542,4180,161,11,"Yes, I have.",a,THE WITNESS,start_question
1543,4181,161,12,How frequently do you recall Mr. Seidman using the gloves?,q,MR. DRAGGA,start_answer
1544,4183,161,14,I can't recall that.,a,THE WITNESS,start_question
1545,4184,161,15,"When you saw Mr. Seidman using the gloves, what sorts of tasks was he completing?",q,MR. DRAGGA,start_answer
1546,4186,161,17,He was either taking a burner out of a wok stove or working on a stove where you had to take the hot burners out of it after you got through testing it.,a,THE WITNESS,start_question
1547,4190,161,21,So would he have to wear the gloves each time he serviced a wok stove?,q,MR. DRAGGA,start_answer
1548,4192,161,23,"Sometimes he did, and sometimes he didn't.",a,THE WITNESS,start_question
1549,4195,162,1,Do you recall any logos or writing on the gloves?,q,MR. DRAGGA,start_answer
1550,4197,162,3,"No, I don't.",a,THE WITNESS,start_question
1551,4198,162,4,Do you recall any brand names associated with the gloves?,q,MR. DRAGGA,start_answer
1552,4200,162,6,"No, I don't.",a,THE WITNESS,start_question
1553,4201,162,7,Do you have any reason to believe that the gloves themselves contained asbestos?,q,MR. DRAGGA,start_answer
1554,4203,162,9,Pardon me?  I didn't hear you.,a,THE WITNESS,start_question
1555,4204,162,10,Do you have any reason to believe that the gloves contained asbestos?,q,MR. DRAGGA,start_answer
1556,4206,162,12,"I have no idea at the time, no, nor do I now.",a,THE WITNESS,start_question
1557,4208,162,14,"I'm sorry, could you repeat the end of your last answer?",q,MR. DRAGGA,start_answer
1558,4210,162,16,"I have no idea that they contained asbestos, no.",a,THE WITNESS,start_question
1559,4212,162,18,Do you know whether the gloves that were used around the shop were manufactured by a Japanese company?,q,MR. DRAGGA,start_answer
1560,4215,162,21,I have no idea where they were made.,a,THE WITNESS,start_chat
1561,4216,162,22,I have no further questions.,side_chat,MR. DRAGGA,start_chat
1562,4218,162,24,Anyone else on the phone?,side_chat,MR. CHRABASZCZ,is brackets
1563,4221,163,2,(No response.),brackets,,start_chat
1564,4222,163,3,"I'm going to do my questions on Monday, so we'll reconvene Monday at 10.",side_chat,MR. CHRABASZCZ,is brackets
1565,4225,163,6,"(Whereupon, the deposition was suspended at 2:19 p.m.) COMMONWEALTH OF MASSACHUSETTS Worcester, ss. I, DEANNA L. VEINOTTE, a Registered for the Commonwealth of Massachusetts, do was taken before me on December 7, 2018; provided satisfactory evidence of 455 (03-13) issued by the Governor of the sworn by me; the time and place therein set forth, and was transcribed into typewriting under my direction That said deposition is a true record of objections made at the time of the examination. for nor related to any party to said action, thereof. name and affixed my seal this 19th day of DEANNA L. VEINOTTE, RPR, CRR, CCP, CRC My Commission expires:  January 29, 2021 THE FOREGOING CERTIFICATION OF THIS OF THE SAME BY ANY MEANS UNLESS UNDER THE CERTIFYING REPORTER. SIGNATURE - ERRATA SHEET Volume 1 PAGE LINE  CORRECTIONS, ADDITION OR DELETION",brackets,,symbols
1566,4291,165,4,_____ ____ ___________________________________,symbols,,symbols
1567,4292,165,5,_____ ____ ___________________________________,symbols,,symbols
1568,4293,165,6,_____ ____ ___________________________________,symbols,,symbols
1569,4294,165,7,_____ ____ ___________________________________,symbols,,symbols
1570,4295,165,8,_____ ____ ___________________________________,symbols,,symbols
1571,4296,165,9,_____ ____ ___________________________________,symbols,,symbols
1572,4297,165,10,_____ ____ ___________________________________,symbols,,symbols
1573,4298,165,11,_____ ____ ___________________________________,symbols,,symbols
1574,4299,165,12,"_____ ____ ___________________________________ I, EDWARD FINN, have read the foregoing December 7, 2018.  Except for any corrections the transcript as an accurate record of the __________________________ DATE ________. before me, the undersigned notary public, proved to me through satisfactory evidence of person whose name is signed on the preceding",symbols,,symbols
1575,4319,165,23,_________________________________________ My Commission expires: ___________________,symbols,,symbols
1576,4323,166,1,********************************************** INSTRUCTIONS TO DEPONENT,symbols,,symbols
1577,4325,166,3,"********************************************** After reading this volume of your deposition, indicate any corrections or changes to your testimony and the reasons therefor on the Errata Sheet supplied to you, and sign it. TRANSCRIPT VOLUME ITSELF!",symbols,,symbols
